TIME;CH1;CH2;;;PROBE X;V/DIV;T/DIV;V_MIN;V_MAX;V_AVG;;;2026/03/11 22:23;;FNIRSI 1013D;
4,57E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,57E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,58E-2;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,58E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,58E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,59E-2;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,59E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,60E-2;1,20E-2;4,00E-3;;;;;;;;;;;;;;
4,60E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,60E-2;-1,80E-2;-2,80E-2;;;;;;;;;;;;;;
4,61E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,61E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,62E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,62E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,62E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,63E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,63E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,64E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,64E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,64E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,65E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,65E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,66E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,66E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,66E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,67E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,67E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,68E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,68E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,68E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,69E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,69E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,70E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,70E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,70E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,71E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
4,71E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,72E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,72E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,72E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,73E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,73E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,74E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,74E-2;-1,40E-2;-2,00E-2;;;;;;;;;;;;;;
4,74E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,75E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,75E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,76E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,76E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,76E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,77E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,77E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,78E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,78E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,78E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,79E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,79E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,80E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,80E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,80E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,81E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,81E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,82E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,82E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,82E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,83E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,83E-2;-6,00E-3;2,00E-3;;;;;;;;;;;;;;
4,84E-2;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,84E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,84E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,85E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,85E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,86E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,86E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,86E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,87E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,87E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,88E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,88E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,88E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,89E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,89E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,90E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,90E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,90E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,91E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,91E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,92E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,92E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,92E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,93E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,93E-2;-1,00E-2;-2,00E-2;;;;;;;;;;;;;;
4,94E-2;-1,40E-2;-2,00E-2;;;;;;;;;;;;;;
4,94E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
4,94E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,95E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,95E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,96E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,96E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,96E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,97E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,97E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,98E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,98E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,98E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,99E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,99E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,00E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,00E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,00E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,01E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,01E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,02E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,02E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,02E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,03E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,03E-2;-6,00E-3;2,00E-3;;;;;;;;;;;;;;
5,04E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,04E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,04E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,05E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,05E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,06E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,06E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,06E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,07E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,07E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,08E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,08E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
5,08E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,09E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
5,09E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,10E-2;-2,00E-2;-2,40E-2;;;;;;;;;;;;;;
5,10E-2;-2,00E-2;-2,80E-2;;;;;;;;;;;;;;
5,10E-2;-2,00E-2;-2,80E-2;;;;;;;;;;;;;;
5,11E-2;-1,80E-2;-2,40E-2;;;;;;;;;;;;;;
5,11E-2;-2,00E-2;-2,80E-2;;;;;;;;;;;;;;
5,12E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
5,12E-2;-2,00E-2;-2,80E-2;;;;;;;;;;;;;;
5,12E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
5,13E-2;-2,40E-2;-3,20E-2;;;;;;;;;;;;;;
5,13E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
5,14E-2;-2,40E-2;-3,20E-2;;;;;;;;;;;;;;
5,14E-2;-2,80E-2;-3,20E-2;;;;;;;;;;;;;;
5,14E-2;-2,80E-2;-3,20E-2;;;;;;;;;;;;;;
5,15E-2;-2,40E-2;-3,20E-2;;;;;;;;;;;;;;
5,15E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
5,16E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
5,16E-2;-2,40E-2;-3,20E-2;;;;;;;;;;;;;;
5,16E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
5,17E-2;-2,40E-2;-2,80E-2;;;;;;;;;;;;;;
5,17E-2;-2,40E-2;-2,40E-2;;;;;;;;;;;;;;
5,18E-2;-2,80E-2;-2,80E-2;;;;;;;;;;;;;;
5,18E-2;-2,40E-2;-2,00E-2;;;;;;;;;;;;;;
5,18E-2;-2,00E-2;-2,00E-2;;;;;;;;;;;;;;
5,19E-2;-2,00E-2;-2,00E-2;;;;;;;;;;;;;;
5,19E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,20E-2;-1,40E-2;-2,00E-2;;;;;;;;;;;;;;
5,20E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,20E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,21E-2;-2,00E-2;-2,00E-2;;;;;;;;;;;;;;
5,21E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,22E-2;-1,80E-2;-1,40E-2;;;;;;;;;;;;;;
5,22E-2;-6,60E-2;-6,20E-2;;;;;;;;;;;;;;
5,22E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
5,23E-2;-1,80E-2;-1,40E-2;;;;;;;;;;;;;;
5,23E-2;-1,80E-2;-1,40E-2;;;;;;;;;;;;;;
5,24E-2;-1,80E-2;-1,00E-2;;;;;;;;;;;;;;
5,24E-2;-1,80E-2;-1,40E-2;;;;;;;;;;;;;;
5,24E-2;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
5,25E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
5,25E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,26E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,26E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
5,26E-2;-1,80E-2;-1,40E-2;;;;;;;;;;;;;;
5,27E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
5,27E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
5,28E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
5,28E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,28E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,29E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,29E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,30E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,30E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,30E-2;-1,80E-2;-2,40E-2;;;;;;;;;;;;;;
5,31E-2;-1,40E-2;-2,00E-2;;;;;;;;;;;;;;
5,31E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,32E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,32E-2;-1,80E-2;-2,40E-2;;;;;;;;;;;;;;
5,32E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,33E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,33E-2;-1,80E-2;-2,40E-2;;;;;;;;;;;;;;
5,34E-2;-1,80E-2;-2,40E-2;;;;;;;;;;;;;;
5,34E-2;-1,80E-2;-2,40E-2;;;;;;;;;;;;;;
5,34E-2;-1,80E-2;-2,40E-2;;;;;;;;;;;;;;
5,35E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,35E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,36E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
5,36E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
5,36E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
5,37E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,37E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,38E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,38E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
5,38E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,39E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,39E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,40E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,40E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,40E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,41E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,41E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,42E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,42E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,42E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,43E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,43E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,44E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,44E-2;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,44E-2;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,45E-2;-2,00E-2;-1,80E-2;;;;;;;;;;;;;;
5,45E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,46E-2;-4,60E-2;-5,00E-2;;;;;;;;;;;;;;
5,46E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,46E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,47E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,47E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,48E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,48E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,48E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,49E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,49E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,50E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,50E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,50E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,51E-2;-5,00E-2;-3,60E-2;;;;;;;;;;;;;;
5,51E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,52E-2;-1,80E-2;-1,80E-2;;;;;;;;;;;;;;
5,52E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,52E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,53E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,53E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,54E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,54E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,54E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,55E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,55E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,56E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,56E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,56E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,57E-2;3,00E-2;1,20E-2;;;;;;;;;;;;;;
5,57E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,58E-2;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
5,58E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,58E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,59E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,59E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,60E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,60E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,60E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,61E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,61E-2;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,62E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,62E-2;8,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,62E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,63E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
5,63E-2;4,00E-3;1,20E-2;;;;;;;;;;;;;;
5,64E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
5,64E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
5,64E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,65E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,65E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,66E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
5,66E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
5,66E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,67E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,67E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
5,68E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,68E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,68E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,69E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,69E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,70E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,70E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,70E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,71E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,71E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,72E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,72E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,72E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,73E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,73E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,74E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,74E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,74E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,75E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,75E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,76E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,76E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,76E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,77E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,77E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,78E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,78E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,78E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,79E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,79E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,80E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,80E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,80E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,81E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,81E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,82E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,82E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
5,82E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
5,83E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
5,83E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,84E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,84E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,84E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,85E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,85E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
5,86E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
5,86E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
5,86E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
5,87E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
5,87E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,88E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,88E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,88E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,89E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,89E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,90E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,90E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,90E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,91E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,91E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,92E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,92E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,92E-2;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,93E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,93E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,94E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,94E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,94E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,95E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
5,95E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,96E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,96E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,96E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,97E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,97E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,98E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,98E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,98E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,99E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,99E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,00E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,00E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,00E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
